pl_name,hostname,pl_orbsmax,pl_radj,pl_massj,st_rad,st_mass,ra,dec,sy_dist,sy_gaiamag
K2-110 b,K2-110,0.1021,0.231,0.05254,0.71,0.74,207.3497402,-12.2849182,116.474,11.6627
HD 10975 b,HD 10975,0.95,,,11.16,1.41,27.1628025,37.9527542,116.506,5.67103
HD 40956 b,HD 40956,1.4,,,8.56,2.0,91.6628015,63.453875,116.593,6.14049
TOI-2180 b,TOI-2180,,,,1.63,,277.94363,56.6506789,116.685,9.01133
WASP-140 b,WASP-140,,,,0.87,0.9,60.3855387,-20.4509991,117.598,10.8202
HD 1666 b,HD 1666,0.94,,,1.93,1.5,5.2180424,-19.9314823,117.908,8.05121
K2-130 b,K2-130,,0.095,,0.64,0.68,290.2705419,-19.6908744,118.011,12.3253
TOI-1259 A b,TOI-1259 A,0.0407,1.022,0.441,0.71,0.74,282.1001665,79.2564761,118.106,11.8104
K2-323 b,K2-323,0.1275,0.187,,0.55,0.48,159.4209874,6.2858689,118.318,14.0693
HD 14787 b,HD 14787,1.7,,,5.01,1.43,35.8085099,10.8367972,119.137,7.37839
HD 181342 b,HD 181342,1.65,,,5.12,1.89,290.2674078,-23.6196996,120.391,7.28405
HD 33142 b,HD 33142,1.07,,,4.45,1.41,76.8980559,-13.9863374,121.375,7.71274
HD 33142 c,HD 33142,,,,,1.62,76.8980559,-13.9863374,121.375,7.71274
TAP 26 b,TAP 26,0.0968,,,1.17,1.04,64.715445,17.3878826,121.402,11.8101
HD 5319 b,HD 5319,1.67,,,4.19,1.44,13.7558096,0.7893425,121.405,7.77238
HD 5319 c,HD 5319,1.94,,,4.06,1.27,13.7558096,0.7893425,121.405,7.77238
K2-404 b,K2-404,,0.226,,0.55,0.55,160.3249517,12.1911149,121.63,13.8429
HD 102956 b,HD 102956,0.08,,,4.41,1.59,177.8436988,57.6406584,121.89,7.60844
WASP-33 b,WASP-33,,,,1.6,1.65,36.7127375,37.5504441,121.944,8.07004
WASP-156 b,WASP-156,0.0453,0.51,0.128,0.76,0.84,32.782085,2.4181937,122.066,11.3227
HD 32518 b,HD 32518,0.59,,,10.22,1.13,77.4037569,69.6391355,122.115,6.11933
HIP 56640 b,HIP 56640,3.73,,,4.93,1.04,174.2008941,-37.0391349,122.324,7.64993
HD 180314 b,HD 180314,1.4,,,9.2,2.6,288.7094401,31.8604391,122.362,6.34583
HD 47536 b,HD 47536,1.12,,,,0.98,99.448958,-32.3394531,122.536,4.88004
Kepler-96 b,Kepler-96,,0.238,0.027,1.02,1.0,297.0698263,40.5252039,122.881,10.2971
WASP-132 b,WASP-132,0.067,0.87,0.41,0.74,0.8,217.6091998,-46.159516,122.91,11.7538
K2-332 b,K2-332,,,,0.29,0.26,135.8832666,14.2504994,123.202,16.4791
HD 116029 b,HD 116029,1.65,,,4.89,0.83,200.1646905,24.6484725,123.245,7.60909
HD 116029 c,HD 116029,,,,,1.33,200.1646905,24.6484725,123.245,7.60909
K2-322 b,K2-322,0.0594,0.171,,0.6,0.63,156.6226981,4.7640203,123.415,13.3108
K2-275 b,K2-275,0.0277,0.209,,0.69,0.77,132.1698795,20.4550162,123.438,11.8139
K2-275 c,K2-275,,0.224,,0.7,,132.1698795,20.4550162,123.438,11.8139
WASP-18 b,WASP-18,0.02,1.3,10.2,,,24.3544618,-45.6777937,123.483,9.16617
WASP-18 c,WASP-18,0.035,,0.17368,1.23,1.22,24.3544618,-45.6777937,123.483,9.16617
K2-149 b,K2-149,0.083,0.146,,0.57,0.59,9.8217519,7.2769939,123.676,13.7795
TOI-451 b,TOI-451,0.0283,0.17,,0.88,0.95,62.966385,-37.93973,123.739,10.7498
TOI-451 c,TOI-451,0.0823,0.277,,0.88,0.95,62.966385,-37.93973,123.739,10.7498
TOI-451 d,TOI-451,0.1208,0.363,,0.88,0.95,62.966385,-37.93973,123.739,10.7498
HD 18015 b,HD 18015,3.87,,,3.13,1.49,43.3636339,-8.8480392,123.801,7.72194
K2-125 b,K2-125,0.121,0.194,,0.4,0.49,204.1418754,-14.9478195,124.156,15.1508
Kepler-78 b,Kepler-78,,0.107,0.00588,,0.83,293.7419543,44.4482521,124.376,11.5287
K2-162 b,K2-162,0.0795,0.128,,0.69,0.75,186.0383865,-1.111479,124.433,11.9662
K2-148 b,K2-148,,0.062,,0.37,,14.5176494,-0.193258,124.458,13.0599
K2-148 c,K2-148,,0.08,,0.37,,14.5176494,-0.193258,124.458,13.0599
K2-148 d,K2-148,,0.079,,0.37,,14.5176494,-0.193258,124.458,13.0599
WASP-11 b,WASP-11,,1.11,0.79,0.89,1.42,47.3689472,30.6733817,124.73,11.5535
17 Sco b,17 Sco,1.45,,,25.92,1.22,243.4620874,-11.8377905,124.953,4.75429
K2-17 b,K2-17,0.1088,0.136,,0.48,0.53,178.3296746,6.4123178,125.106,13.0023
HIP 75056 A b,HIP 75056 A,30.0,2.0,25.0,,1.92,230.0556856,-34.9255486,125.212,7.73867
11 UMi b,11 UMi,1.51,,,,1.7,229.2745954,71.8239428,125.321,4.56216
TOI-1444 b,TOI-1444,,0.125,0.01218,0.91,0.93,305.4749252,70.9437054,125.463,10.6417
TOI-1444 c,TOI-1444,,,,0.91,0.93,305.4749252,70.9437054,125.463,10.6417
K2-83 b,K2-83,,0.121,,0.42,,59.9013782,15.5587994,125.529,13.8042
K2-83 c,K2-83,0.07131,0.132,,0.42,0.48,59.9013782,15.5587994,125.529,13.8042
KELT-23 A b,KELT-23 A,0.03302,1.323,0.938,1.0,0.94,232.1466406,66.3587097,126.261,10.182
HD 72490 b,HD 72490,1.88,,,4.96,1.21,128.4028287,13.5507189,126.339,7.57415
HD 82886 b,HD 82886,1.65,,,4.8,1.06,143.9383526,34.7805902,127.061,7.38096
Kepler-445 b,Kepler-445,,0.155,,0.35,0.33,298.7363395,46.4991236,127.201,16.7157
Kepler-445 c,Kepler-445,0.0301,,,0.18,0.15,298.7363395,46.4991236,127.201,16.7157
Kepler-445 d,Kepler-445,,0.119,,0.35,0.33,298.7363395,46.4991236,127.201,16.7157
HIP 67522 b,HIP 67522,,0.898,,1.38,1.22,207.526001,-40.8358961,127.28,9.63261
HATS-72 b,HATS-72,,,,0.79,,339.0258401,-17.0003046,127.589,12.0725
Kepler-1646 b,Kepler-1646,,,,0.37,0.36,287.5264859,42.9129356,127.591,15.6554
HAT-P-2 b,HAT-P-2,0.0677,0.951,8.62,1.42,1.3,245.1514324,41.0479601,127.774,8.59842
TOI-1899 b,TOI-1899,,,,0.62,,299.4268472,40.1433462,128.438,13.5553
2M0437 b,2MASS J04372171+2651014,118.0,,4.0,0.84,0.17,69.3405531,26.8502997,128.484,14.3374
K2-154 b,K2-154,0.0405,0.178,,0.63,0.65,189.0015173,-2.6696217,129.356,13.3173
K2-154 c,K2-154,0.0677,0.185,,0.63,0.65,189.0015173,-2.6696217,129.356,13.3173
K2-228 b,K2-228,,0.124,,0.7,0.74,187.2947047,-6.8342028,129.46,12.6527
HD 175541 b,HD 175541,0.96,,,4.47,2.12,283.9203211,4.2649344,129.603,7.75927
HD 64121 b,HD 64121,1.51,,,5.44,1.64,117.3651424,-54.8126136,129.966,7.17872
V830 Tau b,V830 Tau,0.057,,0.77,2.0,1.0,68.2918259,24.5619241,130.111,11.6928
Kepler-568 b,Kepler-568,,0.202,,0.53,0.55,298.1061315,48.4016448,130.645,14.2513
K2-232 b,K2-232,0.0991,1.058,0.387,1.23,1.04,73.7667927,18.654323,130.72,9.72626
HD 30856 b,HD 30856,2.04,,,4.73,1.65,72.5745099,-24.3689282,131.199,7.65813
HD 131496 b,HD 131496,2.01,,,4.44,1.34,223.3461495,18.2352618,131.849,7.52124
WASP-34 b,WASP-34,0.0521,1.22,0.583,0.93,1.01,165.3993679,-23.8609457,132.096,10.2046
HD 173416 b,HD 173416,1.0,,,,1.3,280.9005676,36.556857,132.184,5.75681
HD 89345 b,HD 89345,0.1115,0.648,0.121,1.73,1.32,154.6710977,10.1288464,132.345,9.21702
KELT-2 A b,KELT-2 A,,1.35,1.7,1.93,1.54,92.6640226,30.9571333,134.058,8.58393
K2-90 b,K2-90,0.1,0.226,,0.63,0.7,59.1527391,22.4724517,134.188,13.2292
K2-90 c,K2-90,,0.121,,0.65,,59.1527391,22.4724517,134.188,13.2292
Kepler-974 b,Kepler-974,0.0395,,,0.45,0.46,285.0131082,40.2209547,134.311,14.4126
Kepler-1650 b,Kepler-1650,0.0163,,,0.26,0.24,297.7292296,42.8666919,134.397,15.7393
HAT-P-3 b,HAT-P-3,0.03894,0.89,0.599,0.82,0.94,206.0940142,48.028565,134.554,11.2795
K2-165 b,K2-165,,0.114,,0.8,0.83,184.9004881,0.968327,134.591,11.3272
K2-165 c,K2-165,,0.139,,0.8,0.83,184.9004881,0.968327,134.591,11.3272
K2-165 d,K2-165,,0.236,,0.8,0.83,184.9004881,0.968327,134.591,11.3272
DH Tau b,DH Tau,330.0,,11.0,0.27,0.33,67.4231674,26.5493897,134.846,12.4961
TOI-532 b,TOI-532,,,,0.61,,85.0800537,11.5626373,135.047,13.6645
HD 145457 b,HD 145457,0.61,,,,1.0,242.5162215,26.7429068,135.292,6.28309
HD 10442 b,HD 10442,2.01,,,1.97,1.01,25.471524,2.7044193,135.374,7.57742
WASP-38 b,WASP-38,0.07584,1.09,2.648,1.35,1.23,243.9597194,10.0324103,136.24,9.20974
HD 4313 b,HD 4313,1.157,,,5.14,1.63,11.4181301,7.8450492,136.308,7.57399
KELT-20 b,KELT-20,0.0542,1.741,3.382,1.56,1.76,294.6614126,31.2192001,136.426,7.57492
ROXs 12 b,ROXs 12,210.0,,16.0,,0.87,246.6167993,-25.446695,136.65,13.2655
K2-324 b,K2-324,0.0331,0.217,,0.51,0.52,157.6222171,6.8636732,136.667,14.5172
KELT-7 b,KELT-7,,,,1.73,1.53,78.2955912,33.3179532,136.681,8.45173
HIP 78530 b,HIP 78530,,,23.04,2.11,2.19,240.4810052,-21.980492,136.759,7.14665
HD 95089 b,HD 95089,1.36,,,5.08,1.54,164.698748,1.7290087,136.957,7.66056
HD 95089 c,HD 95089,,,,,1.38,164.698748,1.7290087,136.957,7.66056
HD 180053 b,HD 180053,0.843,,,4.06,1.75,288.4008374,34.9146658,137.043,7.70327
HD 100655 b,HD 100655,0.68,,,10.06,2.28,173.7653631,20.441541,137.178,6.17883
WASP-95 b,WASP-95,,1.23,1.44,1.23,1.46,337.4578243,-48.0030988,137.544,9.93697
USco1621 b,USco1621 A,2880.0,,16.0,,0.36,245.3730855,-25.4954265,137.901,14.1769
DMPP-2 b,DMPP-2,0.0664,,,1.78,1.44,27.407731,-34.4590985,137.94,8.45824
K2-53 b,K2-53,0.0975,0.223,,0.85,0.83,244.1419684,-20.4005984,138.018,12.1478
K2-265 b,K2-265,0.03376,0.153,0.02058,0.98,0.92,342.0316493,-14.4947789,138.671,10.9277
1RXS J160929.1-210524 b,1RXS J160929.1-210524,330.0,,12.0,,0.85,242.3762343,-21.0831403,139.135,12.0572
K2-33 b,K2-33,,,,0.91,0.35,242.5613635,-19.3193831,139.268,14.157
HD 96063 b,HD 96063,1.11,,,4.75,1.37,166.1853484,-2.5132966,140.065,7.96991
HATS-71 b,HATS-71,,,,0.45,,15.5518893,-61.7561333,140.225,15.3512
K2-124 b,K2-124,,0.26,,0.39,,133.6410515,23.1329509,140.385,15.4618
USco1556 b,USco1556 A,3500.0,,15.0,,0.33,239.1037198,-25.6890476,140.635,14.3099
WASP-10 b,WASP-10,0.03781,1.08,3.15,0.7,0.75,348.9930457,31.4627508,140.998,12.1739
K2-77 b,K2-77,,0.205,1.9,0.76,0.8,55.228521,12.572448,141.731,11.9202
TOI-677 b,TOI-677,,,,1.22,,144.1193594,-50.4630933,141.812,9.66082
HAT-P-26 b,HAT-P-26,,,0.0595,,0.82,213.1565508,4.0594175,141.837,11.4641
WASP-85 A b,WASP-85 A,,,,,,175.9080328,6.5637842,141.887,10.6241
HD 14067 b,HD 14067,5.3,,,10.77,,34.293348,23.7676546,142.024,6.23751
TOI-837 b,TOI-837,,0.77,,1.02,1.12,157.0372806,-64.5052107,142.488,10.356
HAT-P-12 b,HAT-P-12,,0.96,0.21,0.7,0.74,209.3886452,43.49331,142.751,12.4197
K2-153 b,K2-153,0.0601,0.178,,0.49,0.51,183.8088709,2.0208765,143.125,14.2706
ROXs 42 B b,ROXs 42 B,157.0,,9.0,,1.0,247.8125493,-24.545577,143.59,13.1164
HAT-P-54 b,HAT-P-54,0.04122,0.944,1.82,0.62,0.65,99.8979924,25.4824005,143.651,13.0172
USco CTIO 108 b,USco CTIO 108,670.0,,14.0,,0.06,241.4752653,-18.3124167,144.019,17.4229
Kepler-68 b,Kepler-68,,0.207,,1.26,,291.0323102,49.0402129,144.166,9.93355
Kepler-68 c,Kepler-68,,,,1.26,1.06,291.0323102,49.0402129,144.166,9.93355
Kepler-68 d,Kepler-68,,,0.84007,1.24,1.08,291.0323102,49.0402129,144.166,9.93355
K2-370 b,K2-370,,0.286,,0.97,0.98,67.8205302,19.8316901,144.202,10.8824
K2-381 b,K2-381,,0.096,,0.68,0.75,288.0267612,-21.0075789,145.701,12.6373
K2-381 c,K2-381,,0.18,,0.65,,288.0267612,-21.0075789,145.701,12.6373
K2-381 d,K2-381,,0.132,,0.62,,288.0267612,-21.0075789,145.701,12.6373
HIP 79098 AB b,HIP 79098 AB,345.0,,20.5,,3.75,242.1821202,-23.6855244,145.798,5.83871
HD 99706 b,HD 99706,2.14,,,5.4,1.72,172.1261621,43.9662025,146.6,7.37747
HD 99706 c,HD 99706,,,,,1.72,172.1261621,43.9662025,146.6,7.37747
K2-251 b,K2-251,0.0694,0.21,,0.49,0.52,190.6892403,-8.5359826,147.03,14.7702
HD 206610 b,HD 206610,1.74,,,6.12,1.55,325.8537599,-7.4082451,147.192,8.06506
Kepler-410 A b,Kepler-410 A,0.1226,0.236,,1.43,1.24,283.1510448,45.1400838,147.527,9.3748
K2-318 b,K2-318,0.0911,0.148,,0.55,0.56,232.4461375,-17.557463,147.866,14.3967
HD 190984 b,HD 190984,5.5,,,1.53,0.91,302.8779827,-64.6202728,148.187,8.61126
TOI-530 b,TOI-530,0.052,0.83,0.4,0.54,0.53,103.4128333,12.8815784,148.762,14.6439
TOI-1431 b,TOI-1431,,,,1.94,,316.2036922,55.5880221,148.925,7.97561
HD 13167 b,HD 13167,4.1,,,2.39,1.35,32.057635,-24.695575,148.934,8.15997
WASP-74 b,WASP-74,,,,1.64,1.48,304.538843,-1.0760033,149.216,9.5723
K2-241 b,K2-241,0.1567,0.227,,0.75,0.71,181.2386829,-6.8052985,149.464,11.7562
WASP-91 b,WASP-91,0.037,1.03,1.34,0.86,0.84,357.846434,-70.1528621,149.942,11.6236
EPIC 228836835 b,EPIC 228836835,,0.098,,0.32,,189.5748998,-5.2446247,150.124,15.4185
K2-156 b,K2-156,0.0149,0.103,,0.66,0.66,182.699673,-6.2943552,150.21,12.9484
HIP 65891 b,HIP 65891,2.81,,,8.93,2.5,202.6050857,-58.6643937,150.292,6.48224
WASP-97 b,WASP-97,0.03305,1.13,1.323,1.06,1.12,24.6051389,-55.7720006,151.068,10.4238
Kepler-1053 b,Kepler-1053,0.0286,,,0.54,0.53,291.4186349,39.1273664,151.129,13.2088
GQ Lup b,GQ Lup,,4.6,31.0,1.94,,237.3003643,-35.6515055,151.169,11.2608
XO-2 S b,XO-2 S,0.1344,,,1.02,0.98,117.0309753,50.2169068,151.398,10.9278
XO-2 S c,XO-2 S,0.4756,,,1.02,0.98,117.0309753,50.2169068,151.398,10.9278
Kepler-1446 b,Kepler-1446,,,,0.69,0.77,289.4240357,46.7260823,152.075,12.4086
Kepler-378 b,Kepler-378,0.1236,,,1.82,0.97,294.9489697,46.4388673,152.094,12.4551
Kepler-378 c,Kepler-378,0.1826,,,1.82,0.97,294.9489697,46.4388673,152.094,12.4551
K2-131 b,K2-131,,0.157,,0.77,0.8,182.751404,-9.7652392,152.509,11.8999
TOI-942 b,TOI-942,0.04796,0.429,2.6,1.02,0.79,76.6496172,-20.2456126,152.601,11.6346
TOI-942 c,TOI-942,0.088,0.428,0.11641,0.89,0.88,76.6496172,-20.2456126,152.601,11.6346
TOI-1478 b,TOI-1478,0.0903,1.06,0.851,1.05,0.95,126.4337428,-13.5595485,152.892,10.6624
K2-71 b,K2-71,0.0559,0.192,,0.43,0.48,341.7248656,-9.8816109,153.192,15.1887
WASP-2 b,WASP-2,0.03138,1.117,0.914,0.84,0.89,307.7255587,6.4293305,153.242,11.5638
HD 125390 b,HD 125390,3.16,,,6.47,1.36,214.5387463,38.9669132,153.647,7.94061
Kepler-411 b,Kepler-411,0.0383,,,0.77,0.83,287.6057027,49.5233937,153.676,12.2327
Kepler-411 c,Kepler-411,0.0726,,,0.77,0.83,287.6057027,49.5233937,153.676,12.2327
Kepler-411 d,Kepler-411,,,,0.73,0.79,287.6057027,49.5233937,153.676,12.2327
Kepler-411 e,Kepler-411,0.186,,0.03398,0.82,0.87,287.6057027,49.5233937,153.676,12.2327
K2-139 b,K2-139,,0.85,,0.93,,289.066707,-17.9107147,153.856,11.4626
XO-2 N b,XO-2 N,,,,1.08,,117.0267691,50.2251472,154.273,10.9718
K2-182 b,K2-182,,0.26,,0.82,,130.180046,10.9829509,154.83,11.7202
K2-285 b,K2-285,0.03817,0.231,0.03046,0.79,0.83,349.3843458,1.3001522,154.961,11.804
K2-285 c,K2-285,0.0824,0.315,0.04933,0.79,0.83,349.3843458,1.3001522,154.961,11.804
K2-285 d,K2-285,0.1178,0.221,0.02045,0.79,0.83,349.3843458,1.3001522,154.961,11.804
K2-285 e,K2-285,0.18041,0.174,0.03367,0.79,0.83,349.3843458,1.3001522,154.961,11.804
HIP 8541 b,HIP 8541,2.8,,,7.83,1.17,27.5271962,-54.4651633,155.121,7.56075
HD 137496 b,HD 137496,0.02732,0.117,0.01271,1.59,1.04,231.7420543,-16.5090014,155.317,9.77168
HD 137496 c,HD 137496,1.2163,,,1.59,1.04,231.7420543,-16.5090014,155.317,9.77168
Kepler-538 b,Kepler-538,0.353,,,0.85,0.88,297.4865503,49.6233975,155.956,11.1647
Kepler-1712 b,Kepler-1712,0.0901,,,0.49,0.51,284.998698,50.1466922,156.264,14.1997
HIP 63242 b,HIP 63242,0.565,,,,1.54,194.3824825,-65.6463263,156.456,6.56453
K2-338 b,K2-338,,,,0.63,0.71,124.3609294,17.0241557,156.951,13.0455
K2-32 b,K2-32,,0.48,0.06639,0.87,0.87,252.426008,-19.5430504,157.682,12.0036
K2-32 c,K2-32,,0.278,,0.84,0.92,252.426008,-19.5430504,157.682,12.0036
K2-32 d,K2-32,0.1873,0.335,,0.87,0.87,252.426008,-19.5430504,157.682,12.0036
K2-32 e,K2-32,0.04951,0.09,,0.84,0.86,252.426008,-19.5430504,157.682,12.0036
WASP-117 b,WASP-117,,,,1.28,1.1,36.7758112,-50.2844247,157.963,10.0269
CI Tau b,CI Tau,,,11.6,,0.9,68.4667685,22.8416192,157.998,12.1454
LkCa 15 b,LkCa 15,14.7,,,1.61,,69.8241791,22.3508662,158.152,11.5887
LkCa 15 c,LkCa 15,18.6,,,1.61,,69.8241791,22.3508662,158.152,11.5887
K2-287 b,K2-287,0.1206,0.847,0.315,1.07,1.06,233.0743401,-22.3583447,158.335,11.067
TOI-905 b,TOI-905,,,,0.96,,227.6586754,-71.3616316,158.649,11.0813
WASP-99 b,WASP-99,0.0717,1.1,2.8,1.76,1.48,39.8976689,-50.0081934,158.66,9.3251
HAT-P-1 b,HAT-P-1,0.0551,,,1.15,1.12,344.4453632,38.674919,158.979,10.1786
EPIC 201238110 b,EPIC 201238110,,0.167,,,0.41,179.7058532,-3.3894613,159.259,15.2612
WASP-127 b,WASP-127,,,,1.35,1.05,160.5587646,-3.8349989,159.507,10.054
K2-55 b,K2-55,,,,0.74,0.67,333.7518786,-17.2508002,159.522,13.0624
TrES-1 b,TrES-1,0.03925,1.067,0.752,0.81,0.88,286.0408755,36.632536,159.658,11.5565
Kepler-205 b,Kepler-205,0.032,0.135,,0.55,,285.2866912,41.8609357,159.72,13.4947
Kepler-205 c,Kepler-205,0.122,0.146,,0.55,,285.2866912,41.8609357,159.72,13.4947
CoRoT-7 b,CoRoT-7,0.017,,0.0151,0.86,0.9,100.9561682,-1.0630076,159.906,11.5239
CoRoT-7 c,CoRoT-7,0.046,,0.02643,0.86,0.9,100.9561682,-1.0630076,159.906,11.5239
K2-330 b,K2-330,,0.247,,1.5,1.23,126.8968265,11.6674131,160.125,9.51275
K2-190 b,K2-190,,0.121,,0.91,0.9,205.3630485,-13.1608686,160.679,10.9586
K2-190 c,K2-190,,0.098,,0.91,0.9,205.3630485,-13.1608686,160.679,10.9586
HD 22532 b,HD 22532,1.9,,,5.69,1.57,53.8148478,-49.4172669,161.183,7.6043
EPIC 206032309 b,EPIC 206032309,,0.09,,,0.22,341.2404563,-13.9011223,161.365,16.0689
HAT-P-18 b,HAT-P-18,0.05596,0.995,0.2,0.75,0.77,256.346376,33.0123251,161.4,12.3682
HD 202772 A b,HD 202772 A,,,,2.62,,319.6995877,-26.6163743,161.498,8.22688
K2-123 b,K2-123,,,,0.61,0.6,134.4441404,21.4532748,161.555,14.0916
K2-376 b,K2-376,,0.155,,1.15,0.91,132.7193327,25.0380824,161.61,10.2998
WASP-14 b,WASP-14,,,,,,218.2766247,21.8946875,161.997,9.64647
Kepler-1049 b,Kepler-1049,,0.085,,0.59,,287.3469567,47.7729078,162.006,14.1559
WASP-7 b,WASP-7,,1.07,1.25,1.44,1.91,311.0427558,-39.2254856,162.303,9.37671
K2-408 b,K2-408,,0.15,,0.78,0.81,227.9168555,-17.6842698,162.306,11.7345
K2-345 b,K2-345,,0.188,,0.52,0.56,132.7075876,21.7890367,162.408,14.6951
K2-263 b,K2-263,,0.194,,0.88,,129.6821253,15.6806039,162.481,11.4055
8 UMi b,8 UMi,0.49,,,9.9,1.8,224.201685,74.9009379,162.552,6.55896
HD 18742 b,HD 18742,1.82,,,5.13,1.36,45.0443115,-20.8027024,162.685,7.55464
WASP-41 b,WASP-41,0.04,1.18,0.94,0.87,0.93,190.6188034,-30.6398176,163.371,11.2823
WASP-41 c,WASP-41,1.07,,,0.87,0.93,190.6188034,-30.6398176,163.371,11.2823
XO-1 b,XO-1,,,,,,240.5492745,28.1696248,163.553,11.004
TOI-132 b,TOI-132,0.026,0.305,0.07048,0.9,0.97,338.3996623,-43.436872,163.678,11.3208
HD 108863 b,HD 108863,1.4,,,5.6,1.85,187.5826081,21.9480993,164.742,7.45422
HD 219415 b,HD 219415,3.2,,,2.9,1.0,348.7243579,56.7303001,165.184,8.59745
HD 152581 b,HD 152581,1.49,,,4.8,1.72,253.4316451,11.9736828,165.76,8.12746
K2-203 b,K2-203,,0.122,,0.78,,12.7736909,-1.1958844,166.147,12.1219
K2-343 b,K2-343,,0.147,,0.46,0.49,134.2021746,21.5026882,166.169,15.1312
K2-343 c,K2-343,,0.218,,0.51,,134.2021746,21.5026882,166.169,15.1312
TOI-1670 b,TOI-1670,0.103,0.184,0.13,1.32,1.21,259.0172522,72.1611806,168.067,9.81934
TOI-1670 c,TOI-1670,0.249,0.987,0.63,1.32,1.21,259.0172522,72.1611806,168.067,9.81934
K2-68 b,K2-68,0.0708,0.141,,0.68,0.73,334.0195539,-10.5673649,168.652,12.6573
WASP-105 b,WASP-105,0.075,0.96,1.8,0.9,0.89,24.1678686,-50.659308,169.272,11.8445
HATS-6 b,HATS-6,0.03623,0.998,0.319,0.57,0.57,88.1468079,-19.0316268,169.318,14.3601
K2-121 b,K2-121,0.0629,0.671,,0.67,0.69,126.9366624,17.5793267,169.398,12.9247
Kepler-1731 b,Kepler-1731,,0.262,,0.72,0.78,291.2544229,36.7434302,169.948,12.4974
K2-24 b,K2-24,,0.482,0.05978,1.16,1.07,242.5734559,-24.9906029,170.562,10.9072
K2-24 c,K2-24,0.2527,0.874,,1.51,1.2,242.5734559,-24.9906029,170.562,10.9072
MASCARA-4 b,MASCARA-4,0.047,1.53,3.1,1.92,1.75,147.5800667,-66.1139253,170.696,8.17401
K2-159 b,K2-159,0.1013,0.202,,0.83,0.9,180.5408896,-3.5809053,170.998,11.6397
Kepler-220 b,Kepler-220,,0.078,,0.71,0.72,291.5060432,46.8956262,171.109,12.8566
Kepler-220 c,Kepler-220,,0.158,,0.71,0.72,291.5060432,46.8956262,171.109,12.8566
Kepler-220 d,Kepler-220,,,,0.77,0.7,291.5060432,46.8956262,171.109,12.8566
Kepler-220 e,Kepler-220,0.226,0.119,,0.67,,291.5060432,46.8956262,171.109,12.8566
HW Vir b,HW Vir,4.69,,,,0.48,191.0843668,-8.6714143,171.701,10.6098
KOI-4777.01,KOI-4777,0.008,0.045,0.31212,0.4,0.41,287.2621474,42.0322257,172.245,15.8525
WASP-130 b,WASP-130,0.1012,0.89,1.23,0.96,1.04,203.1060194,-42.4752733,172.256,10.9717
Kepler-617 b,Kepler-617,,0.118,,0.48,0.51,283.7407247,47.5161237,173.354,14.8277
Kepler-1313 b,Kepler-1313,0.046,,,1.59,0.91,292.388582,42.2332767,174.234,11.7892
WASP-52 b,WASP-52,0.02713,1.27,0.459,0.79,0.87,348.4947931,8.7610793,174.818,11.9537
Kepler-732 b,Kepler-732,,,,0.52,0.52,283.7317274,45.9585288,174.826,15.0519
Kepler-732 c,Kepler-732,,,,0.52,0.52,283.7317274,45.9585288,174.826,15.0519
K2-54 b,K2-54,0.0671,0.103,,0.38,0.42,338.0541631,-17.5440636,174.955,13.9449
WASP-62 b,WASP-62,0.05672,1.39,0.568,1.28,1.25,87.1398205,-63.9883286,175.631,10.0721
K2-352 b,K2-352,,0.122,,0.95,0.98,140.4451478,18.469628,176.051,11.1147
K2-352 c,K2-352,,0.171,,0.95,0.98,140.4451478,18.469628,176.051,11.1147
K2-352 d,K2-352,,0.39,,0.92,,140.4451478,18.469628,176.051,11.1147
K2-317 b,K2-317,0.0542,0.261,,0.38,0.4,228.6188638,-21.0227209,176.291,16.6387
K2-210 b,K2-210,,0.073,,0.85,0.91,17.6412694,1.5784137,176.51,11.5845
WASP-177 b,WASP-177,0.03957,1.58,0.508,0.89,0.88,334.7969885,-1.8344301,176.818,12.0715
K2-367 b,K2-367,,0.215,,0.62,0.76,337.8588454,-13.2644554,176.965,13.3983
WASP-42 b,WASP-42,0.0548,1.08,0.5,0.86,0.88,192.981203,-42.0736165,177.291,11.9686
Kepler-398 b,Kepler-398,,0.092,,0.65,,291.4688524,40.3437001,177.355,13.2351
Kepler-398 c,Kepler-398,0.086,,,0.57,0.65,291.4688524,40.3437001,177.355,13.2351
Kepler-398 d,Kepler-398,,0.093,,0.65,,291.4688524,40.3437001,177.355,13.2351
Kepler-186 b,Kepler-186,,0.105,,0.54,,298.652736,43.9549884,177.594,14.5994
Kepler-186 c,Kepler-186,0.0575,,,0.46,0.48,298.652736,43.9549884,177.594,14.5994
Kepler-186 d,Kepler-186,0.0862,,,0.46,0.48,298.652736,43.9549884,177.594,14.5994
Kepler-186 e,Kepler-186,0.1194,,,0.44,0.45,298.652736,43.9549884,177.594,14.5994
Kepler-186 f,Kepler-186,,0.1,,0.49,0.51,298.652736,43.9549884,177.594,14.5994
TOI-216.01,TOI-216,0.2069,1.007,0.62927,0.84,0.87,73.9800129,-63.2603301,177.945,12.1631
TOI-216.02,TOI-216,0.1293,0.686,0.09439,0.84,0.87,73.9800129,-63.2603301,177.945,12.1631
K2-29 b,K2-29,0.04217,1.19,0.73,0.86,0.94,62.670422,24.4016558,178.475,12.2008
TOI-628 b,TOI-628,,,,1.38,,99.2630608,1.7675497,178.68,10.0579
TOI-481 b,TOI-481,,,,1.73,,110.5126861,-57.384998,179.366,9.84659
